FID,OBJECTID,FID_,biosum_plo,statecd,invyr,unitcd,countycd,plot,measyear,measmon,measday,elev,fvs_varian,half_state,subplot_co,gis_yard_d,gis_protec,gis_roadle,all_cond_n,plot_acces,num_cond,one_cond_y,lat,lon,macro_brea,merch_haul,merch_ha_1,merch_ha_2,chip_haul_,chip_hau_1,chip_hau_2,biosum_sta,gis_status,idb_plot_i,cn,NEAR_FID,NEAR_DIST,NEAR_X,NEAR_Y
1536,1537,1536,120090605091000000000000.000000000000000,6,2009,2,93,71474,2009,9,5,4100,NC,CAMIX, , ,N,N,N,Y,1,Y,41.630000000000003,-123.260000000000010,24, , , , , , ,1,1, ,29880331010500.000000000000000,297029,2032.873150209999900,-272519.377400000000000,408037.216499999980000
1537,1538,1537,120090605091000000000000.000000000000000,6,2009,2,93,71563,2009,11,2,2500,CA,CA, , ,N,N,N,Y,2,N,41.270000000000003,-123.360000000000000,24, , , , , , ,1,1, ,29880809010500.000000000000000,1589042,250.097616380000010,-281682.303100000020000,366212.207999999980000
1538,1539,1538,120090605091000000000000.000000000000000,6,2009,2,93,73084,2009,7,20,3900,SO,CA, , ,N,N,N,Y,1,Y,41.880000000000003,-122.340000000000000,24, , , , , , ,1,1, ,29880500010500.000000000000000,1580832,21.915293113800001,-194579.122800000010000,431527.889199999980000
1539,1540,1539,120090605091000000000000.000000000000000,6,2009,2,93,74615,2009,6,25,4500,SO,CA, , ,N,N,N,Y,2,N,41.780000000000001,-121.680000000000010,24, , , , , , ,1,1, ,29880422010500.000000000000000,371098,369.872711799999990,-139971.378900999990000,419635.905953000010000
1540,1541,1540,120090605091000000000000.000000000000000,6,2009,2,93,74875,2009,8,20,6700,SO,CA, , ,N,N,N,Y,2,N,41.630000000000003,-121.620000000000000,24, , , , , , ,1,1, ,29880327010500.000000000000000,1576194,1.708769048030000,-135173.581967000010000,402558.011614000020000
1541,1542,1541,120090605091000000000000.000000000000000,6,2009,2,93,75974,2009,10,5,3500,CA,CA, , ,N,N,N,Y,3,N,41.350000000000001,-122.750000000000000,24, , , , , , ,1,1, ,29881122010500.000000000000000,1602555,25.520258431199998,-230349.491340999990000,373657.333751000000000
1542,1543,1542,120090605091000000000000.000000000000000,6,2009,2,93,76675,2009,8,24,2900,CA,CAMIX, , ,N,N,N,Y,3,N,41.240000000000002,-122.250000000000000,24, , , , , , ,1,1, ,29880802010500.000000000000000,1532943,99.953665340000001,-188790.267216999990000,360280.368055999980000
1543,1544,1543,120090605091000000000000.000000000000000,6,2009,2,93,78696,2009,7,23,5900,SO,CAMIX, , ,N,N,N,Y,1,Y,41.560000000000002,-122.130000000000000,24, , , , , , ,1,1, ,29881289010500.000000000000000,1594591,50.610990334599997,-177897.818739999990000,395686.456738999990000
1544,1545,1544,120090605091000000000000.000000000000000,6,2009,2,93,79697,2009,11,9,2700,SO,CA, , ,N,N,N,Y,2,N,41.530000000000001,-122.420000000000000,24, , , , , , ,1,1, ,29881281010500.000000000000000,310045,880.670461381999980,-202699.253866000010000,393614.554101000020000
1545,1546,1545,120090605091000000000000.000000000000000,6,2009,2,93,79858,2009,6,10,4700,SO,CAMIX, , ,N,N,N,Y,1,Y,41.280000000000001,-121.770000000000000,24, , , , , , ,1,1, ,29880804010500.000000000000000,1555498,110.299427138000000,-148314.365100000000000,364007.175999999980000
1546,1547,1546,120090605091000000000000.000000000000000,6,2009,2,93,80518,2009,9,15,3700,CA,CA, , ,N,N,N,Y,1,Y,41.549999999999997,-122.610000000000000,24, , , , , , ,1,1, ,29881288010500.000000000000000,308067,84.589129782499995,-218063.429891000010000,395465.129176000020000
1547,1548,1547,120090605091000000000000.000000000000000,6,2009,2,93,81014,2009,9,4,2900,NC,CA, , ,N,N,N,Y,1,Y,41.469999999999999,-123.540000000000010,24, , , , , , ,1,1, ,29881207010500.000000000000000,1574239,106.731486139000000,-296044.974303000020000,389271.440933000010000
1548,1549,1548,120090605091000000000000.000000000000000,6,2009,2,93,82056,2009,8,27,2500,CA,CA, , ,N,N,N,Y,1,Y,41.820000000000000,-122.810000000000000,24, , , , , , ,1,1, ,29880420010500.000000000000000,310486,41.257574831200003,-233860.795099999990000,425924.409600000010000
1549,1550,1549,120090605091000000000000.000000000000000,6,2009,2,93,82853,2009,11,12,4300,SO,CA, , ,N,N,N,Y,1,Y,41.770000000000003,-121.970000000000000,24, , , , , , ,1,1, ,29880414010500.000000000000000,1578445,54.323401276799999,-164014.893994999990000,418671.750749000000000
1550,1551,1550,120090605091000000000000.000000000000000,6,2009,2,93,83558,2009,7,21,4700,CA,CAMIX, , ,N,N,N,Y,1,Y,41.710000000000001,-122.950000000000000,24, , , , , , ,1,1, ,29880336010500.000000000000000,309476,94.929483135900000,-245755.024000000000000,414122.716799999990000
1551,1552,1551,120090605091000000000000.000000000000000,6,2009,2,93,84887,2009,9,27,4700,CA,CAMIX, , ,N,N,N,Y,1,Y,41.340000000000003,-123.200000000000000,24, , , , , , ,1,1, ,29881120010500.000000000000000,1584504,430.453689090000010,-268127.073600000000000,373330.675200000000000
1552,1553,1552,120090605091000000000000.000000000000000,6,2009,2,93,87050,2009,10,6,5700,CA,CAMIX, , ,N,N,N,Y,2,N,42.000000000000000,-122.860000000000000,24, , , , , , ,1,1, ,29880574010500.000000000000000,297173,155.435549003000010,-237450.712089999990000,445871.728720000010000
1553,1554,1553,120090605091000000000000.000000000000000,6,2009,2,93,87341,2009,8,13,4700,NC,CA, , ,N,N,N,Y,1,Y,41.490000000000002,-123.400000000000010,24, , , , , , ,1,1, ,29881208010500.000000000000000,301579,1288.721687150000000,-283561.629200000020000,389854.894700000000000
1554,1555,1554,120090605091000000000000.000000000000000,6,2009,2,93,87510,2009,7,22,5500,SO,CA, , ,N,N,N,Y,2,N,41.579999999999998,-121.819999999999990,24, , , , , , ,1,1, ,29880320010500.000000000000000,298775,68.229755600600001,-151921.015989000010000,397364.875507000020000
1555,1556,1555,120090605091000000000000.000000000000000,6,2009,2,93,90139,2009,8,11,6100,CA,CA, , ,N,N,N,Y,2,N,41.189999999999998,-122.420000000000000,24, , , , , , ,1,1, ,29880734010500.000000000000000,1517873,547.160715407000000,-203496.323500000000000,354748.247600000000000
1556,1557,1556,120090605091000000000000.000000000000000,6,2009,2,93,91911,2009,7,1,4900,SO,CAMIX, , ,N,N,N,Y,1,Y,41.430000000000000,-121.760000000000010,24, , , , , , ,1,1, ,29881204010500.000000000000000,1589164,120.904334963000000,-147387.466799999990000,380582.234400000020000
1557,1558,1557,120090605091000000000000.000000000000000,6,2009,2,93,93270,2009,7,28,5500,SO,CA, , ,N,N,N,Y,1,Y,41.490000000000002,-121.630000000000000,24, , , , , , ,1,1, ,29881211010500.000000000000000,1547538,233.195177610999990,-136102.433900000000000,387200.250600000030000
1558,1559,1558,120090605091000000000000.000000000000000,6,2009,2,93,94637,2009,9,3,3500,NC,CAMIX, , ,N,N,N,Y,2,N,41.780000000000001,-123.450000000000000,24, , , , , , ,1,1, ,29880413010500.000000000000000,1580137,16.105735611600000,-287228.607013000000000,423273.699443000020000
1559,1560,1559,120090605091000000000000.000000000000000,6,2009,2,93,97057,2009,6,23,5100,SO,CAMIX, , ,N,N,N,Y,2,N,41.869999999999997,-122.150000000000010,24, , , , , , ,1,1, ,29880495010500.000000000000000,1578832,233.675100708999990,-178747.401900000000000,429813.411299999980000
1560,1561,1560,120090605091000000000000.000000000000000,6,2009,2,93,97234,2009,9,28,2700,CA,CAMIX, , ,N,N,N,Y,2,N,41.640000000000001,-123.130000000000000,24, , , , , , ,1,1, ,29880325010500.000000000000000,1604860,39.898094940800000,-261093.221400000010000,406781.509900000000000
1561,1562,1561,120090605091000000000000.000000000000000,6,2009,2,93,97835,2009,9,2,5100,CA,CAMIX, , ,N,N,N,Y,1,Y,41.990000000000002,-123.340000000000000,24, , , , , , ,1,1, ,29880569010500.000000000000000,330997,1240.794231370000000,-276585.308399999980000,447256.767500000020000
1562,1563,1562,120090605091000000000000.000000000000000,6,2009,2,93,98641,2009,9,15,4300,NC,CA, , ,N,N,N,Y,1,Y,41.789999999999999,-123.599999999999990,24, , , , , , ,1,1, ,29880412010500.000000000000000,1591894,5106.453934549999800,-297212.303499999980000,429319.138800000020000
1563,1564,1563,120090605091000000000000.000000000000000,6,2009,4,95,61560,2009,11,12,300,CA,CA, , ,N,N,N,Y,1,Y,38.469999999999999,-122.010000000000010,24, , , , , , ,1,1, ,29880025010500.000000000000000,100795,235.427332568000000,-175212.198899999990000,52512.350400000003000
1564,1565,1564,120090605091000000000000.000000000000000,6,2009,1,97,66559,2009,11,18,700,NC,CA, , ,N,N,N,Y,1,Y,38.390000000000001,-122.940000000000000,24, , , , , , ,1,1, ,29879939010500.000000000000000,131749,305.767608844999980,-256366.973847999990000,45806.763696100003000
1565,1566,1565,120090605091000000000000.000000000000000,6,2009,1,97,67743,2009,4,30,1100,NC,CA, , ,N,N,N,Y,1,Y,38.530000000000001,-122.940000000000000,24, , , , , , ,1,1, ,29880622010500.000000000000000,119206,359.661497028999970,-255665.733899999990000,60865.731800000001000
1566,1567,1566,120090605091000000000000.000000000000000,6,2009,1,97,74502,2009,11,17,1500,NC,CA, , ,N,N,N,Y,1,Y,38.750000000000000,-123.160000000000000,24, , , , , , ,1,1, ,29880714010500.000000000000000,127511,392.533859468000000,-274057.324599999990000,85812.094200000007000
1567,1568,1567,120090605091000000000000.000000000000000,6,2009,1,97,75639,2009,11,16,1500,NC,CA, , ,N,N,N,Y,1,Y,38.799999999999997,-123.209999999999990,24, , , , , , ,1,1, ,29880786010500.000000000000000,2137916,1053.918268210000000,-278783.763400000000000,92822.402799999996000
1568,1569,1568,120090605091000000000000.000000000000000,6,2009,1,97,77983,2009,5,7,500,NC,CA, , ,N,N,N,Y,1,Y,38.700000000000003,-122.989999999999990,24, , , , , , ,1,1, ,29880708010500.000000000000000,129739,376.694458354999990,-259513.687700000010000,79774.877600000007000
1569,1570,1569,120090605091000000000000.000000000000000,6,2009,1,97,88592,2009,4,28,900,NC,CA, , ,N,N,N,Y,3,N,38.320000000000000,-122.459999999999990,24, , , , , , ,1,1, ,29879862010500.000000000000000,126062,90.517492268599995,-214880.433699999990000,36537.712599999999000
1570,1571,1570,120090605091000000000000.000000000000000,6,2009,5,99,70210,2009,10,19,1700,CA,CA, , ,N,N,N,Y,2,N,37.390000000000001,-121.300000000000000,24, , , , , , ,1,1, ,29879805010500.000000000000000,1248001,1907.660758750000000,-113432.404299999990000,-70019.565700000006000
1571,1572,1571,120090605091000000000000.000000000000000,6,2009,3,103,52098,2009,7,3,6100,CA,CA, , ,N,N,N,Y,1,Y,40.149999999999999,-122.870000000000000,24, , , , , , ,1,1, ,29881193010500.000000000000000,1520505,1619.277807200000100,-243553.495300000010000,242186.622899999990000
1572,1573,1572,120090605091000000000000.000000000000000,6,2009,3,103,54703,2009,9,29,5300,CA,CAMIX, , ,N,N,N,Y,1,Y,40.009999999999998,-122.880000000000000,24, , , , , , ,1,1, ,29880882010500.000000000000000,1541647,362.225245761999990,-246099.374199999990000,225384.158800000000000
1573,1574,1573,120090605091000000000000.000000000000000,6,2009,3,103,56667,2009,10,7,3300,CA,CA, , ,N,N,N,Y,1,Y,40.329999999999998,-121.770000000000000,24, , , , , , ,1,1, ,29881279010500.000000000000000,139042,147.214887973000000,-150275.701517000010000,258617.823803000010000
1574,1575,1574,120090605091000000000000.000000000000000,6,2009,3,103,58230,2009,5,12,2100,CA,CA, , ,N,N,N,Y,3,N,40.140000000000001,-121.780000000000000,24, , , , , , ,1,1, ,29881194010500.000000000000000,2137437,536.224473999999990,-151850.438063000010000,236945.280678000010000
1575,1576,1575,120090605091000000000000.000000000000000,6,2009,3,103,60192,2009,4,28,300,CA,CA, , ,N,N,N,Y,2,N,40.140000000000001,-122.080000000000000,24, , , , , , ,1,1, ,29881184010500.000000000000000,142519,957.215565406999990,-177964.195478000010000,237404.820397000000000
1576,1577,1576,120090605091000000000000.000000000000000,6,2009,3,103,63847,2009,6,4,3500,CA,CA, , ,N,N,N,Y,1,Y,40.090000000000003,-122.709999999999990,24, , , , , , ,1,1, ,29881112010500.000000000000000,1520433,2308.002177190000100,-230537.364999999990000,231494.529000000010000
1577,1578,1577,120090605091000000000000.000000000000000,6,2009,3,103,66700,2009,6,8,5700,CA,CAMIX, , ,N,N,N,Y,1,Y,40.200000000000003,-121.459999999999990,24, , , , , , ,1,1, ,29881260010500.000000000000000,1386669,924.413052827999990,-123385.762200000000000,243358.680900000010000
1578,1579,1578,120090605091000000000000.000000000000000,6,2009,3,103,72935,2009,5,20,4500,CA,CAMIX, , ,N,N,N,Y,2,N,39.909999999999997,-122.690000000000000,24, , , , , , ,1,1, ,29880958010500.000000000000000,1664734,108.312835390000000,-229752.535800000010000,213759.919300000010000
1579,1580,1579,120090605091000000000000.000000000000000,6,2009,3,103,73592,2009,5,3,1900,CA,CA, , ,N,N,N,Y,1,Y,40.229999999999997,-122.750000000000000,24, , , , , , ,1,1, ,29881266010500.000000000000000,143628,2607.094660490000000,-233162.908900000010000,251885.592700000010000
1580,1581,1580,120090605091000000000000.000000000000000,6,2009,3,103,76655,2009,10,2,5900,CA,CAMIX, , ,N,N,N,Y,2,N,40.310000000000002,-121.650000000000010,24, , , , , , ,1,1, ,29881339010500.000000000000000,257007,320.625197906999970,-139987.196000000000000,255899.014399999990000
1581,1582,1581,120090605091000000000000.000000000000000,6,2009,3,103,78438,2009,10,9,4300,CA,CAMIX, , ,N,N,N,Y,1,Y,40.119999999999997,-121.599999999999990,24, , , , , , ,1,1, ,29881185010500.000000000000000,1385132,166.976033177999990,-136361.809700000010000,235103.485400000010000
1582,1583,1582,120090605091000000000000.000000000000000,6,2009,3,103,83967,2009,6,1,2900,CA,CA, , ,N,N,N,Y,1,Y,39.869999999999997,-122.819999999999990,24, , , , , , ,1,1, ,29880952010500.000000000000000,1352598,452.149602410999990,-241400.671800000010000,209272.965300000010000
1583,1584,1583,120090605091000000000000.000000000000000,6,2009,3,103,91724,2009,5,6,1500,CA,CA, , ,N,N,N,Y,2,N,40.250000000000000,-121.930000000000010,24, , , , , , ,1,1, ,29881274010500.000000000000000,143776,138.914138952999990,-164187.591656000000000,250033.881140000010000
1584,1585,1584,120090605091000000000000.000000000000000,6,2009,3,103,95920,2009,5,4,500,CA,CA, , ,N,N,N,Y,2,N,40.109999999999999,-122.370000000000000,24, , , , , , ,1,1, ,29881113010500.000000000000000,141274,390.608044151000000,-202334.617499999990000,235087.034300000000000
1585,1586,1585,120090605091000000000000.000000000000000,6,2009,2,105,53786,2009,10,20,3100,NC,CA, , ,N,N,N,Y,1,Y,40.250000000000000,-123.420000000000000,24, , , , , , ,1,1, ,29881265010500.000000000000000,1396803,149.925609154000000,-290990.533799999980000,253441.573200000010000
1586,1587,1586,120090605091000000000000.000000000000000,6,2009,2,105,57130,2009,9,26,2700,CA,CA, , ,N,N,N,Y,1,Y,40.799999999999997,-123.250000000000000,24, , , , , , ,1,1, ,29880461010500.000000000000000,1528160,2397.650585270000200,-276543.389199999980000,313157.150900000010000
1587,1588,1587,120090605091000000000000.000000000000000,6,2009,2,105,58147,2009,8,26,6300,CA,CAMIX, , ,N,N,N,Y,2,N,41.219999999999999,-122.590000000000000,24, , , , , , ,1,1, ,29880801010500.000000000000000,1519879,714.128972883999950,-217651.594699999990000,359526.952099999990000
1588,1589,1588,120090605091000000000000.000000000000000,6,2009,2,105,58755,2009,10,19,4100,CA,CAMIX, , ,N,N,N,Y,1,Y,40.340000000000003,-123.060000000000000,24, , , , , , ,1,1, ,29881343010500.000000000000000,1558786,93.620944537699998,-260002.929899999990000,262457.072900000030000
1589,1590,1589,120090605091000000000000.000000000000000,6,2009,2,105,59671,2009,10,16,5300,CA,CAMIX, , ,N,N,N,Y,1,Y,40.700000000000003,-123.140000000000000,24, , , , , , ,1,1, ,29881055010500.000000000000000,1554735,222.947398881000000,-265579.398800000020000,302481.495600000020000
1590,1591,1590,120090605091000000000000.000000000000000,6,2009,2,105,60762,2009,10,9,3500,CA,CAMIX, , ,N,N,N,Y,2,N,41.000000000000000,-123.130000000000000,24, , , , , , ,1,1, ,29880214010500.000000000000000,1533274,8185.733820600000400,-265749.445899999990000,327996.203199999990000
1591,1592,1591,120090605091000000000000.000000000000000,6,2009,2,105,61983,2009,10,18,4100,CA,CA, , ,N,N,N,Y,3,N,40.500000000000000,-123.380000000000000,24, , , , , , ,1,1, ,29880894010500.000000000000000,1515451,621.759956060000040,-286095.706400000020000,281606.335100000030000
1592,1593,1592,120090605091000000000000.000000000000000,6,2009,2,105,62357,2009,10,9,2300,CA,CA, , ,N,N,N,Y,1,Y,40.939999999999998,-123.330000000000000,24, , , , , , ,1,1, ,29880617010500.000000000000000,1556530,1010.412365180000100,-281503.102100000020000,329622.692199999990000
1593,1594,1593,120090605091000000000000.000000000000000,6,2009,2,105,63365,2009,10,22,4300,CA,CAMIX, , ,N,N,N,Y,1,Y,40.570000000000000,-122.770000000000000,24, , , , , , ,1,1, ,29880968010500.000000000000000,318186,1523.861677710000100,-235966.277399999990000,287744.024299999990000
1594,1595,1594,120090605091000000000000.000000000000000,6,2009,2,105,67928,2009,9,29,2700,CA,CAMIX, , ,N,N,N,Y,1,Y,40.850000000000001,-123.130000000000000,24, , , , , , ,1,1, ,29880531010500.000000000000000,315337,203.691967672000000,-264072.873345999980000,319022.164812000000000
1595,1596,1595,120090605091000000000000.000000000000000,6,2009,2,105,70128,2009,5,6,2900,NC,CAMIX, , ,N,N,N,Y,2,N,40.009999999999998,-123.340000000000000,24, , , , , , ,1,1, ,29881038010500.000000000000000,145708,164.287891766999990,-285143.552099999970000,226556.682999999990000
1596,1597,1596,120090605091000000000000.000000000000000,6,2009,2,105,72274,2009,10,7,4300,CA,CAMIX, , ,N,N,N,Y,1,Y,40.560000000000002,-123.069999999999990,24, , , , , , ,1,1, ,29880963010500.000000000000000,1548980,212.447072829000010,-260062.097600000010000,287057.886500000020000
1597,1598,1597,120090605091000000000000.000000000000000,6,2009,2,105,76623,2009,8,13,5700,CA,CAMIX, , ,N,N,N,Y,1,Y,41.189999999999998,-122.870000000000000,24, , , , , , ,1,1, ,29880733010500.000000000000000,1572204,3845.688418060000000,-241524.674800000010000,360033.503499999990000
1598,1599,1598,120090605091000000000000.000000000000000,6,2009,2,105,80111,2009,8,10,6300,CA,CAMIX, , ,N,N,N,Y,1,Y,41.070000000000000,-122.540000000000010,24, , , , , , ,1,1, ,29881298010500.000000000000000,1536713,430.714094396000010,-213973.884947000010000,341937.687924000030000
1599,1600,1599,120090605091000000000000.000000000000000,6,2009,2,105,83043,2009,10,6,4500,CA,CAMIX, , ,N,N,N,Y,1,Y,40.210000000000001,-123.030000000000000,24, , , , , , ,1,1, ,29881198010500.000000000000000,144980,1658.585445940000000,-258508.750499999990000,246391.327099999990000
1600,1601,1600,120090605091000000000000.000000000000000,6,2009,2,105,84566,2009,8,27,4300,NC,CAMIX, , ,N,N,N,Y,1,Y,40.299999999999997,-123.520000000000000,24, , , , , , ,1,1, ,29881271010500.000000000000000,1397455,322.316456101000030,-299082.748482000020000,259017.319472000000000
1601,1602,1601,120090605091000000000000.000000000000000,6,2009,2,105,84723,2009,9,30,3500,CA,CA, , ,N,N,N,Y,2,N,40.500000000000000,-122.910000000000000,24, , , , , , ,1,1, ,29880895010500.000000000000000,313591,120.567926490000000,-246755.602516000010000,279766.931382999990000
1602,1603,1602,120090605091000000000000.000000000000000,6,2009,2,105,86198,2009,10,21,2500,NC,CA, , ,N,N,N,Y,1,Y,40.159999999999997,-123.330000000000000,24, , , , , , ,1,1, ,29881190010500.000000000000000,1395880,117.446109397000000,-283443.928300000030000,243271.933500000010000
