"biosum_plot_id","statecd","invyr","unitcd","countycd","plot","measyear","measmon","measday","elev","fvs_variant","half_state","subplot_count_plot","gis_yard_dist","gis_protected_area_yn","gis_roadless_yn","all_cond_not_accessible_yn","plot_accessible_yn","num_cond","one_cond_yn","lat","lon","macro_breakpoint_dia","merch_haul_cost_id","merch_haul_cost_psite","merch_haul_cpa_pt","chip_haul_cost_id","chip_haul_cost_psite","chip_haul_cpa_pt","biosum_status_cd","gis_status_id","idb_plot_id","cn"
"120100605100610074660000",6,2010,3,61,74660,2010,7,27,6500,"WS","CA        ",NA,100,"N","N","N","Y","2","N",39.14728,-120.368791,24,1555,23,11.6354947916667,8778,51,13.8215447916667,"1",1,NA,"40224606010497                    "
"120100605100610080089000",6,2010,3,61,80089,2010,6,9,1300,"CA","CA        ",NA,234,"N","N","N","Y","2","N",38.99629,-121.152409,24,3207,51,3.99102083333333,8648,51,3.99102083333333,"1",1,NA,"40224575010497                    "
"120100605100610091934000",6,2010,3,61,91934,2010,8,25,4100,"WS","CA        ",NA,1531,"N","N","N","Y","3","N",38.967772,-120.650078,24,78,1,13.5215416666667,8660,51,14.3909020833333,"1",1,NA,"40224576010497                    "
"120100605100610093006000",6,2010,3,61,93006,2010,8,21,5900,"WS","CAMIX     ",NA,3234,"N","N","N","Y","1","Y",39.152933,-120.539648,24,27,1,11.20695625,8774,51,12.5454322916667,"1",1,NA,"40224599010497                    "
"120100605100610096752000",6,2010,3,61,96752,2010,8,20,6500,"WS","CAMIX     ",NA,903,"N","N","N","Y","1","Y",39.19726,-120.536261,24,18,1,10.4811208333333,8759,51,11.819596875,"1",1,NA,"15649770010497                    "
"120100605100630054195000",6,2010,3,63,54195,2010,10,15,4700,"WS","CAMIX     ",NA,2227,"N","N","Y","N","1","Y",39.915099,-121.392936,24,4995,82,7.9247296875,8786,82,7.9247296875,"1",1,NA,"40218593010497                    "
"120100605100630054449000",6,2010,3,63,54449,2010,8,19,5100,"WS","CA        ",NA,327,"N","N","N","Y","2","N",39.823509,-120.432039,24,767,11,5.19449583333333,8848,82,17.7437125,"1",1,NA,"40218580010497                    "
"120100605100630055309000",6,2010,3,63,55309,2010,9,23,6100,"CA","CAMIX     ",NA,1886,"N","N","N","Y","2","N",40.437891,-121.333449,24,731,3,3.76969010416667,9138,53,16.4415916666667,"1",1,NA,"40218685010497                    "
"120100605100630058047000",6,2010,3,63,58047,2010,8,7,6500,"WS","CA        ",NA,1669,"N","N","N","Y","2","N",39.953516,-121.245087,24,314,11,6.3366921875,9903,82,11.935659375,"1",1,NA,"40218605010497                    "
"120100605100630058350000",6,2010,3,63,58350,2010,8,9,6700,"WS","CA        ",NA,224,"N","N","N","Y","1","Y",39.789246,-120.773329,24,778,11,6.84769114583333,8110,82,15.5153145833333,"1",1,NA,"40218577010497                    "
"120100605100630061740000",6,2010,3,63,61740,2010,9,21,5500,"WS","CA        ",NA,620,"N","N","N","Y","2","N",39.844046,-121.16887,24,418,11,3.88272786458333,8832,82,9.59171979166667,"1",1,NA,"40218587010497                    "
"120100605100630061833000",6,2010,3,63,61833,2010,9,14,6500,"WS","CA        ",NA,695,"N","N","N","Y","1","Y",40.040509,-120.314762,24,2221,47,4.4020875,6022,15,19.9275270833333,"1",1,NA,"40218619010497                    "
"120100605100630064592000",6,2010,3,63,64592,2010,9,7,5700,"WS","CA        ",NA,872,"N","N","N","Y","1","Y",39.81201,-120.921339,24,770,11,3.85476640625,8851,82,12.86418125,"1",1,NA,"40218579010497                    "
"120100605100630065932000",6,2010,3,63,65932,2010,9,19,3700,"WS","CAMIX     ",NA,245,"N","N","N","Y","2","N",40.120391,-120.797856,24,279,11,4.877971875,9823,82,14.0425708333333,"1",1,NA,"40218629010497                    "
"120100605100630070331000",6,2010,3,63,70331,2010,8,6,5900,"CA","CA        ",NA,210,"N","N","N","Y","1","Y",40.400151,-121.135087,24,1890,3,3.04607421875,5962,15,11.9757572916667,"1",1,NA,"40218682010497                    "
"120100605100630070588000",6,2010,3,63,70588,2010,8,25,5900,"WS","CAMIX     ",NA,100,"N","N","N","Y","2","N",40.17123,-120.65849,24,2199,47,7.52652552083333,9803,82,17.8999875,"1",1,NA,"15647751010497                    "
"120100605100630072856000",6,2010,3,63,72856,2010,8,4,6100,"WS","CA        ",NA,1710,"N","N","N","Y","1","Y",39.76731,-121.043818,24,785,11,8.70988697916667,8117,82,11.492596875,"1",1,NA,"40218576010497                    "
"120100605100630077292000",6,2010,3,63,77292,2010,8,30,4300,"WS","CAMIX     ",NA,1075,"N","N","N","Y","1","Y",40.103731,-121.083425,24,1955,3,3.5336359375,9827,82,11.4877697916667,"1",1,NA,"40218624010497                    "
"120100605100630077340000",6,2010,3,63,77340,2010,8,18,6300,"WS","CAMIX     ",NA,352,"N","N","N","Y","1","Y",39.846135,-120.58453,24,757,11,4.55188333333333,8836,82,17.1011083333333,"1",1,NA,"40218588010497                    "
"120100605100630083144000",6,2010,3,63,83144,2010,8,8,6300,"CA","CAMIX     ",NA,136,"N","N","N","Y","1","Y",40.405107,-121.458054,24,740,3,5.17322604166667,9142,53,14.3500020833333,"1",1,NA,"40218673010497                    "
"120100605100630083417000",6,2010,3,63,83417,2010,8,2,5900,"WS","CAMIX     ",NA,826,"N","N","N","Y","1","Y",39.947786,-120.767857,24,319,11,2.11269401041667,9913,82,14.6619083333333,"1",1,NA,"40218606010497                    "
"120100605100630085777000",6,2010,3,63,85777,2010,9,16,5900,"WS","CA        ",NA,1002,"N","N","N","Y","1","Y",39.842344,-120.326384,24,762,11,6.66240833333333,8841,82,19.211625,"1",1,NA,"40218594010497                    "
"120100605100630087171000",6,2010,3,63,87171,2010,8,24,5700,"WS","CA        ",NA,466,"N","N","N","Y","2","N",39.984576,-120.447773,24,2230,47,5.7038,9891,82,20.1501666666667,"1",1,NA,"40218607010497                    "
"120100605100630087478000",6,2010,3,63,87478,2010,9,17,4900,"CA","CAMIX     ",NA,1139,"N","N","N","Y","3","N",40.273222,-121.275927,24,1022,3,0.972865364583333,9191,53,13.8810822916667,"1",1,NA,"40218654010497                    "
"120100605100630088206000",6,2010,3,63,88206,2010,9,13,5700,"WS","CA        ",NA,659,"N","N","N","Y","1","Y",40.131351,-120.497011,24,2206,47,3.88906953125,6012,15,18.3251875,"1",1,NA,"40218635010497                    "
"120100605100630091278000",6,2010,3,63,91278,2010,8,31,6500,"WS","CA        ",NA,240,"N","N","N","Y","1","Y",39.988552,-120.171432,24,2233,47,7.6320625,6029,15,23.1575020833333,"1",1,NA,"40218613010497                    "
"120100605100630092541000",6,2010,3,63,92541,2010,8,3,5100,"WS","CA        ",NA,100,"N","N","N","Y","2","N",39.803868,-121.213027,24,772,11,5.10304114583333,8854,82,8.23693697916667,"1",1,NA,"40218575010497                    "
"120100605100630094485000",6,2010,3,63,94485,2010,8,10,4500,"WS","CAMIX     ",NA,217,"N","N","N","Y","2","N",39.905565,-121.081533,24,327,11,2.50069765625,8794,82,11.4983572916667,"1",1,NA,"40218600010497                    "
"120100605100630095686000",6,2010,3,63,95686,2010,8,17,4900,"WS","CAMIX     ",NA,564,"N","N","N","Y","1","Y",40.10449,-121.267808,24,1957,3,5.16754010416667,9829,82,13.6359020833333,"1",1,NA,"40218628010497                    "
"120100605100630097046000",6,2010,3,63,97046,2010,8,5,7300,"WS","CA        ",NA,100,"N","N","N","Y","1","Y",39.99064,-120.643556,24,307,11,5.86620104166667,9890,82,17.7722083333333,"1",1,NA,"40218612010497                    "
"120100605100650052541000",6,2010,6,65,52541,2010,11,18,4500,"WS","CA        ",NA,24565,"N","N","N","Y","1","Y",33.972737,-116.241186,24,4513,81,43.9395958333333,7118,4,47.7421208333333,"1",1,NA,"40217680010497                    "
"120100605100650057778000",6,2010,6,65,57778,2010,11,22,5500,"WS","CA        ",NA,371,"N","N","N","Y","2","N",33.801116,-116.776684,24,4516,81,35.0795625,7121,4,38.8820958333333,"1",1,NA,"40217647010497                    "
"120100605100670074366000",6,2010,3,67,74366,2010,6,1,300,"CA","CA        ",NA,3688,"N","N","Y","N","2","N",38.378794,-121.041084,24,4392,80,2.55755182291667,10265,83,9.90178854166667,"1",1,NA,"40224492010497                    "
"120100605100690067087000",6,2010,4,69,67087,2010,6,15,1700,"CA","CA        ",NA,1601,"N","N","N","Y","2","N",36.548076,-121.168148,24,3283,7,16.0419072916667,10727,84,26.8746270833333,"1",1,NA,"40218189010497                    "
"120100605100690081364000",6,2010,4,69,81364,2010,10,20,1500,"CA","CA        ",NA,223,"N","N","N","Y","2","N",36.338876,-121.024442,24,3306,7,20.0415645833333,10754,84,25.4494958333333,"1",1,NA,"40218145010497                    "
"120100605100710059676000",6,2010,6,71,59676,2010,10,27,4900,"CR","CA        ",NA,12386,"N","N","N","Y","2","N",35.023788,-115.50089,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"40217901010497                    "
"120100605100710059803000",6,2010,6,71,59803,2010,9,8,6100,"WS","CA        ",NA,409,"N","N","N","Y","1","Y",34.293478,-116.771077,24,4909,81,36.8315375,7058,4,40.6340583333333,"1",1,NA,"40217733010497                    "
"120100605100710078999000",6,2010,6,71,78999,2010,10,26,5500,"CR","CA        ",NA,1610,"N","N","N","Y","1","Y",35.355663,-115.514958,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"40217984010497                    "
"120100605100710081490000",6,2010,6,71,81490,2010,10,28,5300,"CR","CA        ",NA,1301,"N","N","N","Y","2","N",35.130368,-115.376065,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"40217937010497                    "
"120100605100710085977000",6,2010,6,71,85977,2010,9,9,8300,"WS","CA        ",NA,10726,"N","N","N","Y","1","Y",34.100266,-116.794537,24,4504,81,36.9417833333333,7109,4,40.7443041666667,"1",1,NA,"40217707010497                    "
"120100605100710098360000",6,2010,6,71,98360,2010,9,10,7500,"WS","CAMIX     ",NA,6316,"N","N","N","Y","1","Y",34.146077,-116.954184,24,4498,81,33.1131916666667,7103,4,36.9157125,"1",1,NA,"40217706010497                    "
"120100605100730064546000",6,2010,6,73,64546,2010,11,12,3300,"WS","CA        ",NA,4663,"N","N","N","Y","1","Y",33.011683,-116.357408,24,4968,81,46.3366583333333,8205,4,50.1391833333333,"1",1,NA,"40217560010497                    "
"120100605100730090245000",6,2010,6,73,90245,2010,11,10,3900,"WS","CA        ",NA,421,"N","N","N","Y","3","N",33.182662,-116.613268,24,4960,81,42.9660541666667,8197,4,46.7685708333333,"1",1,NA,"40217575010497                    "
"120100605100730090897000",6,2010,6,73,90897,2010,12,6,2700,"WS","CA        ",NA,120,"N","N","N","Y","1","Y",33.131423,-116.781062,24,4963,81,40.7997916666667,8200,4,44.6023166666667,"1",1,NA,"40217567010497                    "
"120100605100790062913000",6,2010,4,79,62913,2010,7,7,1500,"WS","CA        ",NA,1759,"N","N","N","Y","2","N",35.153251,-120.180895,24,4743,81,22.7114895833333,7564,4,26.5142458333333,"1",1,NA,"40225051010497                    "
"120100605100790067114000",6,2010,4,79,67114,2010,5,19,500,"NC","CA        ",NA,100,"N","N","N","Y","2","N",34.999544,-120.370804,24,4761,81,25.1925270833333,7582,4,28.9952625,"1",1,NA,"40225020010497                    "
"120100605100790074239000",6,2010,4,79,74239,2010,7,13,3100,"WS","CA        ",NA,388,"N","N","N","Y","2","N",35.130149,-119.905332,24,4748,81,19.4826520833333,7569,4,23.285375,"1",1,NA,"40225062010497                    "
"120100605100790079118000",6,2010,4,79,79118,2010,6,12,1300,"WS","CA        ",NA,983,"N","N","N","Y","2","N",35.692768,-120.954849,24,4636,81,25.2695770833333,6587,4,27.1299729166667,"1",1,NA,"40218007010497                    "
"120100605100790079550000",6,2010,4,79,79550,2010,7,6,3100,"WS","CA        ",NA,14303,"N","N","N","Y","2","N",35.000504,-119.583464,24,4765,81,15.7009197916667,7880,4,19.5036479166667,"1",1,NA,"40225022010497                    "
"120100605100790097235000",6,2010,4,79,97235,2010,6,13,700,"WS","CA        ",NA,100,"N","N","N","Y","1","Y",35.754375,-120.834011,24,4619,81,23.8418479166667,6570,4,25.70224375,"1",1,NA,"40218017010497                    "
"120100605100810097890000",6,2010,4,81,97890,2010,10,13,700,"NC","CA        ",NA,1120,"N","N","N","Y","2","N",37.238963,-122.305384,24,3943,7,4.67396927083333,10351,83,22.03224375,"1",1,NA,"40218322010497                    "
"120100605100830052186000",6,2010,4,83,52186,2010,6,17,2900,"WS","CA        ",NA,1723,"N","N","N","Y","2","N",34.508345,-119.870937,24,4870,81,29.6684645833333,7985,4,33.4712104166667,"1",1,NA,"40224891010497                    "
"120100605100830056210000",6,2010,4,83,56210,2010,12,1,3900,"WS","CA        ",NA,656,"N","N","N","Y","1","Y",34.776318,-120.013028,24,4806,81,32.0016895833333,7921,4,35.804425,"1",1,NA,"15647754010497                    "
"120100605100830057155000",6,2010,4,83,57155,2010,7,9,1300,"WS","CA        ",NA,3121,"N","N","Y","N","1","Y",34.549917,-119.929958,24,4861,81,29.4064583333333,7976,4,33.2092041666667,"1",1,NA,"40224973010497                    "
"120100605100830075678000",6,2010,4,83,75678,2010,7,19,1700,"WS","CA        ",NA,1755,"N","N","N","Y","4","N",34.510497,-119.575868,24,4868,81,28.6615979166667,7983,4,32.4644375,"1",1,NA,"40224892010497                    "
"120100605100830084768000",6,2010,4,83,84768,2010,5,21,900,"WS","CA        ",NA,807,"N","N","N","Y","2","N",34.660287,-120.140397,24,4846,81,29.9732770833333,7961,4,33.7760125,"1",1,NA,"40224922010497                    "
"120100605100830085433000",6,2010,4,83,85433,2010,7,14,3100,"WS","CA        ",NA,7191,"N","N","Y","N","1","Y",34.847087,-119.589598,24,4784,81,16.9089104166667,7899,4,20.7116395833333,"1",1,NA,"40224983010497                    "
"120100605100850059221000",6,2010,4,85,59221,2010,10,18,1700,"CA","CA        ",NA,4346,"N","N","N","Y","2","N",37.138642,-121.406836,24,3970,7,14.3131229166667,10377,83,26.2263875,"1",1,NA,"40218310010497                    "
"120100605100850071766000",6,2010,4,85,71766,2010,10,8,300,"NC","CA        ",NA,207,"N","N","N","Y","5","N",37.090575,-121.672783,24,3984,7,9.83347083333333,10391,83,20.6197666666667,"1",1,NA,"40218301010497                    "
"120100605100850091809000",6,2010,4,85,91809,2010,10,12,2500,"CA","CA        ",NA,1795,"N","N","N","Y","2","N",37.297964,-121.7152,24,3933,7,11.409778125,10342,83,19.28228125,"1",1,NA,"40218316010497                    "
"120100605100850098627000",6,2010,4,85,98627,2010,10,4,1700,"NC","CA        ",NA,173,"N","N","N","Y","2","N",37.12829,-121.81489,24,3973,7,7.98560260416667,10380,83,21.390725,"1",1,NA,"40218309010497                    "
"120100605100870057944000",6,2010,4,87,57944,2010,10,7,2500,"NC","CA        ",NA,100,"N","N","N","Y","3","N",37.087207,-122.14232,24,3983,7,3.56323645833333,10390,83,21.9975354166667,"1",1,NA,"40218299010497                    "
"120100605100870061044000",6,2010,4,87,61044,2010,10,20,900,"NC","CA        ",NA,332,"N","N","N","Y","2","N",36.946121,-121.659899,24,3256,7,8.93498229166667,10419,83,23.42344375,"1",1,NA,"40218268010497                    "
"120100605100870068554000",6,2010,4,87,68554,2010,9,28,2300,"NC","CA        ",NA,100,"N","N","N","Y","2","N",37.273558,-122.15082,24,3935,7,5.87558125,10344,83,19.39508125,"1",1,NA,"40218339010497                    "
"120100605100870074862000",6,2010,4,87,74862,2010,9,29,1300,"NC","CA        ",NA,243,"N","N","N","Y","3","N",37.105827,-122.217391,24,3975,7,1.75140169270833,10382,83,23.2353291666667,"1",1,NA,"40218300010497                    "
"120100605100870089642000",6,2010,4,87,89642,2010,9,20,1500,"NC","CA        ",NA,225,"N","N","N","Y","1","Y",37.066885,-122.169513,24,3236,7,1.056662890625,10399,83,24.95883125,"1",1,NA,"40218293010497                    "
"120100605100870090241000",6,2010,4,87,90241,2010,10,5,500,"NC","CA        ",NA,673,"N","N","N","Y","1","Y",36.980721,-121.850107,24,3254,7,5.378025,10417,83,22.9688958333333,"1",1,NA,"40218274010497                    "
"120100605100890050006000",6,2010,2,89,50006,2010,11,12,1700,"CA","CA        ",NA,695,"N","N","N","Y","4","N",40.656529,-122.605474,24,1382,29,3.90443489583333,8912,53,4.44317916666667,"1",1,NA,"40218718010497                    "
"120100605100890050293000",6,2010,2,89,50293,2010,9,27,5500,"CA","CAMIX     ",NA,162,"N","N","N","Y","3","N",40.577307,-121.657923,24,560,15,7.71439739583333,5902,15,7.71439739583333,"1",1,NA,"40218706010497                    "
"120100605100890050657000",6,2010,2,89,50657,2010,11,18,3500,"CA","CA        ",NA,226,"N","N","N","Y","2","N",40.921757,-121.389324,24,1236,15,4.63519375,5746,15,4.63519375,"1",1,NA,"40218767010497                    "
"120100605100890052835000",6,2010,2,89,52835,2010,11,5,2300,"CA","CA        ",NA,100,"N","N","N","Y","1","Y",41.000828,-122.336435,24,2079,29,5.73106041666667,6184,32,6.89861458333333,"1",1,NA,"40218778010497                    "
"120100605100890054995000",6,2010,2,89,54995,2010,11,15,1900,"CA","CA        ",NA,7499,"N","N","Y","N","1","Y",40.799984,-122.436265,24,1361,29,4.00908020833333,8870,53,6.73030833333333,"1",1,NA,"40218744010497                    "
"120100605100890055132000",6,2010,2,89,55132,2010,6,1,4300,"CA","CA        ",NA,1012,"N","N","N","Y","2","N",40.85389,-121.829576,24,1267,15,2.389953125,5784,15,2.389953125,"1",1,NA,"40218750010497                    "
"120100605100890055801000",6,2010,2,89,55801,2010,11,4,3700,"CA","CAMIX     ",NA,991,"N","N","N","Y","2","N",41.001422,-122.161827,24,2080,29,10.26851875,5810,15,11.22286875,"1",1,NA,"40218773010497                    "
"120100605100890057352000",6,2010,2,89,57352,2010,9,27,3900,"CA","CAMIX     ",NA,964,"N","N","N","Y","1","Y",40.511809,-121.788689,24,1410,29,7.64240104166667,9121,53,6.2876328125,"1",1,NA,"40218702010497                    "
"120100605100890057380000",6,2010,2,89,57380,2010,5,6,1700,"CA","CA        ",NA,1847,"N","N","N","Y","1","Y",40.845755,-122.304045,24,1354,29,3.13681901041667,9083,53,5.36435208333333,"1",1,NA,"40218748010497                    "
"120100605100890059566000",6,2010,2,89,59566,2010,5,17,2100,"CA","CA        ",NA,717,"N","N","N","Y","2","N",40.552098,-121.934212,24,1401,29,6.9317359375,9111,53,5.57696145833333,"1",1,NA,"40218700010497                    "
"120100605100890060026000",6,2010,2,89,60026,2010,5,20,3700,"CA","CA        ",NA,241,"N","N","N","Y","2","N",40.527292,-121.841054,24,1407,29,7.66735572916667,9118,53,6.3125875,"1",1,NA,"40218701010497                    "
"120100605100890060562000",6,2010,2,89,60562,2010,10,28,2700,"CA","CAMIX     ",NA,577,"N","N","N","Y","2","N",41.146305,-122.36246,24,2488,32,4.82535677083333,7507,32,4.82535677083333,"1",1,NA,"40218802010497                    "
"120100605100890064394000",6,2010,2,89,64394,2010,11,17,1300,"CA","CA        ",NA,100,"N","N","N","Y","1","Y",40.806588,-122.170675,24,1360,29,8.62879895833333,6074,15,9.52821770833333,"1",1,NA,"40218749010497                    "
"120100605100890065397000",6,2010,2,89,65397,2010,9,9,4500,"CA","CAMIX     ",NA,561,"N","N","N","Y","3","N",40.729025,-121.500212,24,1316,15,3.69761692708333,5835,15,3.69761692708333,"1",1,NA,"40218734010497                    "
"120100605100890070766000",6,2010,2,89,70766,2010,11,1,1900,"CA","CAMIX     ",NA,100,"N","N","N","Y","3","N",40.814596,-122.619099,24,1358,29,6.7640140625,8865,53,7.30275520833333,"1",1,NA,"40218743010497                    "
"120100605100890075886000",6,2010,2,89,75886,2010,10,27,2900,"CA","CAMIX     ",NA,227,"N","N","N","Y","2","N",41.140997,-122.16459,24,2491,32,6.57739427083333,7512,32,6.57739427083333,"1",1,NA,"40218795010497                    "
"120100605100890078712000",6,2010,2,89,78712,2010,5,28,3500,"CA","CA        ",NA,100,"N","N","N","Y","2","N",40.891167,-121.687314,24,1252,15,0.265314322916667,5767,15,0.265314322916667,"1",1,NA,"40218764010497                    "
"120100605100890079595000",6,2010,2,89,79595,2010,10,30,3300,"CA","CAMIX     ",NA,106,"N","N","N","Y","2","N",41.045398,-122.028375,24,1181,15,8.0979421875,5788,15,8.0979421875,"1",1,NA,"40218779010497                    "
"120100605100890082323000",6,2010,2,89,82323,2010,9,7,6700,"CA","CAMIX     ",NA,1032,"N","N","N","Y","1","Y",40.592512,-121.323351,24,557,15,7.00099114583333,5896,15,7.00099114583333,"1",1,NA,"40218713010497                    "
"120100605100890082911000",6,2010,2,89,82911,2010,9,20,5500,"SO","CA        ",NA,1819,"N","N","N","Y","2","N",40.776067,-121.327202,24,1299,15,6.48375208333333,6102,15,6.48375208333333,"1",1,NA,"40218739010497                    "
"120100605100890084161000",6,2010,2,89,84161,2010,5,14,1700,"CA","CA        ",NA,256,"N","N","N","Y","1","Y",40.753284,-122.064652,24,1368,29,5.67008125,6109,15,6.13653541666667,"1",1,NA,"40218738010497                    "
"120100605100890086201000",6,2010,2,89,86201,2010,10,12,2700,"CA","CA        ",NA,792,"N","N","N","Y","1","Y",40.458811,-122.874367,24,3128,5,6.14036875,7790,44,8.57137291666667,"1",1,NA,"40218684010497                    "
"120100605100890093608000",6,2010,2,89,93608,2010,5,11,1100,"CA","CA        ",NA,2205,"N","N","N","Y","3","N",40.497078,-122.579445,24,1409,29,4.43336354166667,8228,44,3.87138671875,"1",1,NA,"40218692010497                    "
"120100605100890094822000",6,2010,2,89,94822,2010,5,3,1900,"CA","CA        ",NA,212,"N","N","N","Y","3","N",40.708915,-121.988586,24,1319,15,5.88370625,5842,15,5.88370625,"1",1,NA,"40218732010497                    "
"120100605100890097513000",6,2010,2,89,97513,2010,6,9,4900,"CA","CAMIX     ",NA,847,"N","N","N","Y","2","N",40.707126,-121.801717,24,1322,15,5.67624375,5848,15,5.67624375,"1",1,NA,"40218727010497                    "
"120100605100890098122000",6,2010,2,89,98122,2010,9,23,3500,"CA","CA        ",NA,6456,"N","N","Y","N","1","Y",40.892017,-121.511042,24,1248,15,2.31001145833333,5762,15,2.31001145833333,"1",1,NA,"40218758010497                    "
"120100605100890099001000",6,2010,2,89,99001,2010,9,17,5300,"CA","CA        ",NA,431,"N","N","N","Y","1","Y",40.722255,-121.665777,24,1318,15,3.39982317708333,5839,15,3.39982317708333,"1",1,NA,"40218733010497                    "
"120100605100910057891000",6,2010,3,91,57891,2010,8,30,5100,"WS","CA        ",NA,221,"N","N","N","Y","2","N",39.652485,-120.912375,24,816,11,8.13251458333333,8512,82,14.4095385416667,"1",1,NA,"40224636010497                    "
"120100605100910071953000",6,2010,3,91,71953,2010,7,25,7300,"WS","CA        ",NA,146,"N","N","N","Y","2","N",39.477397,-120.393846,24,855,11,10.6070354166667,8468,51,16.86078125,"1",1,NA,"40224631010497                    "
"120100605100910090686000",6,2010,3,91,90686,2010,7,12,5100,"WS","CAMIX     ",NA,2480,"N","N","Y","N","1","Y",39.631272,-120.728666,24,825,11,7.5551703125,8522,82,17.72041875,"1",1,NA,"40224635010497                    "
"120100605100910092506000",6,2010,3,91,92506,2010,7,25,6300,"WS","CAMIX     ",NA,640,"N","N","N","Y","1","Y",39.532545,-120.268536,24,847,11,9.547946875,8452,51,16.1046072916667,"1",1,NA,"40224633010497                    "
"120100605100910093871000",6,2010,3,91,93871,2010,7,24,6900,"WS","CA        ",NA,1248,"N","N","N","Y","2","N",39.692141,-120.577291,24,812,11,5.6853265625,8161,82,17.6696416666667,"1",1,NA,"40224638010497                    "
"120100605100910099813000",6,2010,3,91,99813,2010,7,25,6900,"WS","CA        ",NA,738,"N","N","N","Y","1","Y",39.524143,-120.087291,24,1979,47,11.0322645833333,8457,51,16.4010916666667,"1",1,NA,"40224632010497                    "
"120100605100930050503000",6,2010,2,93,50503,2010,7,21,5900,"SO","CA        ",NA,100,"N","N","N","Y","1","Y",41.487009,-121.901011,24,2817,32,9.20189375,6971,32,9.20189375,"1",1,NA,"40218857010497                    "
"120100605100930050743000",6,2010,2,93,50743,2010,10,4,6300,"CA","CA        ",NA,100,"N","N","N","Y","2","N",41.891727,-122.95227,24,2415,31,7.348578125,7657,32,11.8305291666667,"1",1,NA,"40218916010497                    "
"120100605100930050836000",6,2010,2,93,50836,2010,9,18,1300,"NC","CA        ",NA,100,"N","N","N","Y","1","Y",41.738843,-123.395718,24,2474,31,16.42379375,7719,32,21.221025,"1",1,NA,"40218891010497                    "
"120100605100930051151000",6,2010,2,93,51151,2010,10,3,5900,"NC","CAMIX     ",NA,2427,"N","N","N","Y","1","Y",41.69166,-123.2662,24,2117,31,13.533021875,7740,32,18.33025,"1",1,NA,"40218885010497                    "
"120100605100930054161000",6,2010,2,93,54161,2010,7,28,4100,"CA","CA        ",NA,463,"N","N","N","Y","1","Y",41.965875,-122.77785,24,2370,31,6.45430572916667,7615,32,10.8384427083333,"1",1,NA,"40218925010497                    "
"120100605100930055328000",6,2010,2,93,55328,2010,9,22,3500,"SO","CAMIX     ",NA,723,"N","N","N","Y","1","Y",42.005244,-122.142939,24,2338,31,8.59927864583333,7590,32,12.050825,"1",1,NA,"40218934010497                    "
"120100605100930055978000",6,2010,2,93,55978,2010,9,23,3700,"CA","CA        ",NA,807,"N","N","N","Y","2","N",41.792489,-122.749325,24,2463,31,2.49025807291667,7705,32,7.28747291666667,"1",1,NA,"40218895010497                    "
"120100605100930056462000",6,2010,2,93,56462,2010,6,1,5300,"SO","CA        ",NA,681,"N","N","N","Y","1","Y",41.336739,-121.898102,24,2856,32,8.02211666666667,7035,32,8.02211666666667,"1",1,NA,"40218826010497                    "
"120100605100930057998000",6,2010,2,93,57998,2010,5,27,4500,"SO","CA        ",NA,1136,"N","N","N","Y","1","Y",41.667558,-121.929763,24,2768,32,7.01296458333333,6894,32,7.01296458333333,"1",1,NA,"40218881010497                    "
"120100605100930058537000",6,2010,2,93,58537,2010,10,21,5100,"CA","CAMIX     ",NA,12519,"N","N","Y","N","1","Y",41.891837,-123.211335,24,2427,31,10.131428125,7669,32,14.9286552083333,"1",1,NA,"40218915010497                    "
"120100605100930060200000",6,2010,2,93,60200,2010,9,22,6700,"CA","CA        ",NA,8895,"N","N","N","Y","1","Y",41.424377,-123.026423,24,2182,31,8.324946875,6990,32,12.080421875,"1",1,NA,"40218843010497                    "
"120100605100930062013000",6,2010,2,93,62013,2010,6,15,4700,"SO","CAMIX     ",NA,1783,"N","N","N","Y","1","Y",41.830128,-122.115705,24,2741,32,7.86600104166667,7691,32,7.86600104166667,"1",1,NA,"40218910010497                    "
"120100605100930062774000",6,2010,2,93,62774,2010,9,19,4700,"NC","CAMIX     ",NA,4187,"N","N","N","Y","1","Y",41.692767,-123.560576,24,2125,31,17.6129145833333,6163,17,21.21439375,"1",1,NA,"40218879010497                    "
"120100605100930062802000",6,2010,2,93,62802,2010,9,16,6300,"CA","CA        ",NA,2398,"N","N","N","Y","1","Y",41.431193,-122.54431,24,2823,32,3.08619270833333,6980,32,3.08619270833333,"1",1,NA,"40218845010497                    "
"120100605100930062828000",6,2010,2,93,62828,2010,7,20,6500,"SO","CAMIX     ",NA,1158,"N","N","N","Y","1","Y",41.536163,-121.763614,24,2806,32,11.0748916666667,6951,32,11.0748916666667,"1",1,NA,"40218863010497                    "
"120100605100930063977000",6,2010,2,93,63977,2010,5,17,4500,"SO","CA        ",NA,101,"N","N","N","Y","2","N",41.392615,-121.763671,24,949,15,8.89780208333333,5569,15,8.89780208333333,"1",1,NA,"40218839010497                    "
"120100605100930064710000",6,2010,2,93,64710,2010,8,10,6500,"CA","CA        ",NA,4695,"N","N","N","Y","2","N",41.39763,-123.205832,24,2648,31,12.847465625,7000,32,16.60294375,"1",1,NA,"40218832010497                    "
