"psite_id","Name","trancd","trancd_def","biocd","biocd_def","exists_yn","keeplyr_yn","lat","lon","Status","StatusCode","YearClosed","Names_Prior","Feedstock","Products","Species","City","State","latitude","GIS_Lat","longitude","GIS_Lon","type","County","Mill_Type","biosum_type","Facility"
183,"Whitt Manufacturing Company   ","1","Regular             ","1","Merchantable   ","N","N",37.9716262817383,-120.376098632812,"Closed",0,1987,NA,"Logs",NA,NA,"Sonora","CA",37.971532,37.9716262817383,-120.374556,-120.376098632812,1,NA,"Sawmill",1,NA
185,"Diamond National (Stirling Cit","1","Regular             ","1","Merchantable   ","N","N",39.905632019043,-121.523498535156,"Closed",0,1975,NA,"Logs",NA,NA,"Stirling City","CA",39.905759,39.905632019043,-121.524087,-121.523498535156,1,NA,"Sawmill",1,NA
187,"Coin Lumber                   ","1","Regular             ","1","Merchantable   ","N","N",40.4017143249512,-120.621795654297,"Closed",0,1980,"Susanville Lumber","Logs",NA,NA,"Susanville","CA",40.401479,40.4017143249512,-120.621615,-120.621795654297,1,NA,"Sawmill",1,NA
188,"Paul Bunyan Lumber (Susanville","1","Regular             ","1","Merchantable   ","N","N",40.4121437072754,-120.638999938965,"Closed",0,1972,NA,"Logs",NA,NA,"Susanville","CA",40.412303,40.4121437072754,-120.639541,-120.638999938965,1,NA,"Sawmill",1,NA
189,"SPI Susanville Sawmill        ","1","Regular             ","1","Merchantable   ","N","N",40.4083557128906,-120.648727416992,"Closed",0,2005,NA,"Logs","Lumber",NA,"Susanville","CA",40.408382,40.4083557128906,-120.648294,-120.648727416992,1,NA,"Sawmill",1,NA
190,"Susanville Forest Products    ","1","Regular             ","1","Merchantable   ","N","N",40.3997611999512,-120.622337341309,"Closed",0,1994,NA,"Logs","Lumber",NA,"Susanville","CA",40.40031,40.3997611999512,-120.622419,-120.622337341309,1,NA,"Sawmill",1,NA
192,"Yancey Lumber Company         ","1","Regular             ","1","Merchantable   ","N","N",37.0205535888672,-119.399833679199,"Closed",0,1974,NA,"Logs",NA,NA,"Tollhouse","CA",37.021679,37.0205535888672,-119.401732,-119.399833679199,1,NA,"Sawmill",1,NA
193,"Louisiana Pacific (Trinidad)  ","1","Regular             ","1","Merchantable   ","N","N",41.1495475769043,-124.101524353027,"Closed",0,1999,"Hammond Lumber Company","Logs","Lumber",NA,"Trinidad","CA",41.149698,41.1495475769043,-124.102111,-124.101524353027,1,NA,"Sawmill",1,NA
194,"Louisiana Pacific (Truckee)   ","1","Regular             ","1","Merchantable   ","N","N",39.3304672241211,-120.180541992188,"Closed",0,1990,"Fibreboard","Logs","Lumber",NA,"Truckee","CA",39.330244,39.3304672241211,-120.180058,-120.180541992188,1,NA,"Sawmill",1,NA
195,"Lampe Lumber                  ","1","Regular             ","1","Merchantable   ","N","N",36.1950836181641,-119.343826293945,"Closed",0,1972,NA,"Logs",NA,NA,"Tulare","CA",36.194776,36.1950836181641,-119.343654,-119.343826293945,1,NA,"Sawmill",1,NA
196,"Snider Lumber                 ","1","Regular             ","1","Merchantable   ","N","N",37.4899520874023,-120.845069885254,"Closed",0,1993,"Snider Lumber","Logs","Lumber",NA,"Turlock","CA",37.489468,37.4899520874023,-120.845266,-120.845069885254,1,NA,"Sawmill",1,NA
197,"High Sierra Pine Mills        ","1","Regular             ","1","Merchantable   ","N","N",40.0231704711914,-121.06519317627,"Closed",0,1971,NA,"Logs",NA,NA,"Twain","CA",40.023359,40.0231704711914,-121.06528,-121.06519317627,1,NA,"Sawmill",1,NA
198,"Twin Peaks Timber Products    ","1","Regular             ","1","Merchantable   ","N","N",34.251766204834,-117.241485595703,"Closed",0,1983,NA,"Logs",NA,NA,"Twin Peaks","CA",34.252006,34.251766204834,-117.24117,-117.241485595703,1,NA,"Sawmill",1,NA
199,"Georgia Pacific (Ukiah)       ","1","Regular             ","1","Merchantable   ","N","N",39.1846656799316,-123.204444885254,"Closed",0,1974,NA,"Logs",NA,NA,"Ukiah","CA",39.184984,39.1846656799316,-123.204469,-123.204444885254,1,NA,"Sawmill",1,NA
200,"Hollow Tree Lumber            ","1","Regular             ","1","Merchantable   ","N","N",39.1780128479004,-123.229888916016,"Closed",0,1974,NA,"Logs",NA,NA,"Ukiah","CA",39.17842,39.1780128479004,-123.230076,-123.229888916016,1,NA,"Sawmill",1,NA
201,"Masonite ( Ukiah)             ","1","Regular             ","1","Merchantable   ","N","N",39.1739921569824,-123.206420898438,"Closed",0,0,NA,"Logs",NA,NA,"Ukiah","CA",39.173757,39.1739921569824,-123.206264,-123.206420898438,1,NA,"Sawmill",1,NA
205,"Snyder Lumber                 ","1","Regular             ","1","Merchantable   ","N","N",38.193962097168,-120.977478027344,"Closed",0,1987,NA,"Logs",NA,NA,"Wallace","CA",38.194106,38.193962097168,-120.977912,-120.977478027344,1,NA,"Sawmill",1,NA
206,"Schmidbauer Lumber            ","1","Regular             ","1","Merchantable   ","N","N",40.724723815918,-122.931091308594,"Closed",0,1987,NA,"Logs",NA,NA,"Weaverville","CA",40.725091,40.724723815918,-122.93143,-122.931091308594,1,NA,"Sawmill",1,NA
213,"Kimberly-Clark Corporation    ","1","Regular             ","1","Merchantable   ","N","N",40.385799407959,-123.064582824707,"Closed",0,1978,NA,"Logs",NA,NA,"Wildwood","CA",40.38581,40.385799407959,-123.064106,-123.064582824707,1,NA,"Sawmill",1,NA
214,"Harwood (Willits Mill)        ","1","Regular             ","1","Merchantable   ","N","N",39.403377532959,-123.361122131348,"Closed",0,1988,NA,"Logs","Lumber",NA,"Willits","CA",39.402908,39.403377532959,-123.360812,-123.361122131348,1,NA,"Sawmill",1,NA
215,"Louisiana Pacific             ","1","Regular             ","1","Merchantable   ","N","N",39.4496688842773,-123.349784851074,"Closed",0,1997,NA,"Logs","Lumber",NA,"Willits","CA",39.450394,39.4496688842773,-123.350192,-123.349784851074,1,NA,"Sawmill",1,NA
217,"Pilot Lumber                  ","1","Regular             ","1","Merchantable   ","N","N",40.943920135498,-123.626083374023,"Closed",0,1991,NA,"Logs","Lumber",NA,"Willow Creek","CA",40.942856,40.943920135498,-123.626234,-123.626083374023,1,NA,"Sawmill",1,NA
218,"American Forest Products (Wils","1","Regular             ","1","Merchantable   ","N","N",38.3796005249023,-120.529067993164,"Closed",0,1971,NA,"Logs",NA,NA,"Wilseyville","CA",38.379808,38.3796005249023,-120.529139,-120.529067993164,1,NA,"Sawmill",1,NA
219,"Windsor Mill                  ","1","Regular             ","1","Merchantable   ","N","N",38.542911529541,-122.812164306641,"Closed",0,1987,NA,"Logs",NA,NA,"Windsor","CA",38.543215,38.542911529541,-122.812538,-122.812164306641,1,NA,"Sawmill",1,NA
220,"Pine Mountain Lumber          ","1","Regular             ","1","Merchantable   ","N","N",41.7157974243164,-122.633941650391,"Closed",0,1987,NA,"Logs",NA,NA,"Yreka","CA",41.715588,41.7157974243164,-122.63428,-122.633941650391,1,NA,"Sawmill",1,NA
221,"Sharp Lumber                  ","1","Regular             ","1","Merchantable   ","N","N",41.7086791992188,-122.632423400879,"Closed",0,1972,NA,"Logs",NA,NA,"Yreka","CA",41.708698,41.7086791992188,-122.632487,-122.632423400879,1,NA,"Sawmill",1,NA
222,"SPI Siskiyou Sawmill          ","1","Regular             ","1","Merchantable   ","N","N",41.732666015625,-122.593894958496,"Closed",0,1976,NA,"Logs",NA,NA,"Yreka","CA",41.732535,41.732666015625,-122.59341,-122.593894958496,1,NA,"Sawmill",1,NA
226,"Sound Stud Sawmill            ","1","Regular             ","1","Merchantable   ","N","N",40.4849891662598,-122.34538269043,"Closed",0,2009,"Sound Stud Sawmill Anderson- CA","Logs","Lumber","Douglas-fir- Ponderosa Pine- Hemlock","Yuba City","CA",40.484703,40.4849891662598,-122.345292,-122.34538269043,1,NA,"Sawmill",1,NA
31,"Harwood Products (Branscomb)  ","1","Regular             ","1","Merchantable   ","N","N",39.6541481018066,-123.627143859863,"Liquidated",0,2008,"Harwood Forest Products- Branscomb- CA","Logs","Lumber","Redwood- Douglas-fir- Hemlock","Branscomb","CA",39.65411548,39.6541481018066,-123.6269559,-123.627143859863,1,NA,"Sawmill",1,NA
137,"California Redwood Company (Or","1","Regular             ","1","Merchantable   ","N","N",41.2924041748047,-124.051971435547,"Liquidated",0,2009,"Arcata Forest Products Arcata Redwood Company Simpson Timber","Logs","Lumber",NA,"Orick","CA",41.29238545,41.2924041748047,-124.0517323,-124.051971435547,1,NA,"Sawmill",1,NA
73,"Commander Lumber Co.          ","1","Regular             ","1","Merchantable   ","N","N",39.5871047973633,-122.540489196777,"Unknown",0,0,NA,"Logs","Lumber",NA,"Elk Creek","CA",39.587495,39.5871047973633,-122.540479,-122.540489196777,1,NA,"Sawmill",1,NA
167,"Mallad Creek Shavings/Pellets ","1","Regular             ","2","Energy         ","Y","N",38.8095016479492,-121.318618774414,"Open",1,0,NA,"Chips","Shavings&Pellets",NA,"Rocklin","CA",38.80935591,38.8095016479492,-121.3173498,-121.318618774414,1,NA,"Shavings- Pellet Mill",2,NA
18,"Almquist Lumber Co            ","1","Regular             ","1","Merchantable   ","Y","N",40.9115829467773,-124.068183898926,"Open",1,0,NA,"Logs","Lumber","Hardwood","Arcata","CA",40.911424,40.9115829467773,-124.067932,-124.068183898926,1,NA,"Small Production Mill",1,NA
227,"Unity Forest Products         ","1","Regular             ","1","Merchantable   ","Y","N",39.1119575500488,-121.609436035156,"Open",1,0,NA,"Logs",NA,NA,"Yuba City","CA",39.112056,39.1119575500488,-121.608451,-121.609436035156,1,NA,"Small Production Mill",1,NA
125,"Terra Mai                     ","1","Regular             ","1","Merchantable   ","N","N",41.2636260986328,-122.117393493652,"Closed",0,1998,"Jefferson Lumber Company","Logs","Lumber",NA,"McCloud","CA",41.263896,41.2636260986328,-122.117614,-122.117393493652,1,NA,"Small Production Mill",1,NA
71,"El Dorado Northern Corp       ","1","Regular             ","1","Merchantable   ","N","N",38.6796226501465,-120.84464263916,"Inactive",0,0,NA,"Logs","Lumber",NA,"El Dorado","CA",38.680212,38.6796226501465,-120.844795,-120.84464263916,1,NA,"Small Production Mill",1,NA
208,"Roseburg Forest Products Venee","1","Regular             ","3","Both           ","Y","N",41.4322662353516,-122.379615783691,"Open",1,0,"Roseburg Forest Products","Logs","Veneer",NA,"Weed","CA",41.43245271,41.4322662353516,-122.3794955,-122.379615783691,1,NA,"Veneer",3,NA
209,"Boise Wood Products Veneer/LVL","1","Regular             ","3","Both           ","Y","N",42.4299087524414,-122.851570129395,"Open",1,0,NA,"Logs","Veneer",NA,"White City","OR",42.430189,42.4299087524414,-122.852102,-122.851570129395,1,NA,"Veneer",3,NA
211,"Murphy Softwood Veneer Plant  ","1","Regular             ","3","Both           ","Y","N",42.4340667724609,-122.85831451416,"Open",1,0,NA,"Logs","Veneer","DF- WF","White City","OR",42.433787,42.4340667724609,-122.858651,-122.85831451416,1,NA,"Veneer",3,NA
225,"Timber Products Veneer Mill   ","1","Regular             ","3","Both           ","Y","N",41.7374534606934,-122.593238830566,"Open",1,0,"Timber Products Co","Logs","Veneer","DF- WF Shasta RF- pine and other. No IC.","Yreka","CA",41.737758,41.7374534606934,-122.593349,-122.593238830566,1,NA,"Veneer",3,NA
109,"Columbia Forest Products Plywo","1","Regular             ","3","Both           ","Y","N",42.1794281005859,-121.799842834473,"Open",1,0,NA,"Logs","Veneer and Hardwood Plywood","WF- Hybrid Poplar- Hardwood Face Veneers","Klamath Falls","OR",42.1796987,42.1794281005859,-121.8005483,-121.799842834473,1,NA,"Veneer and Hardwood Plywood",3,NA
104,"California Wood Shavings      ","1","Regular             ","3","Both           ","Y","N",37.8388557434082,-120.502128601074,"Open",1,0,"California Wood Shavings","Logs","Shavings","pine","Jamestown","CA",37.83896858,37.8388557434082,-120.5037001,-120.502128601074,1,NA,"Whole Log Shaver",3,NA
